,ARMA,ELM,ARMA+ELM,MLP,ARMA+MLP,ESN,ARMA+ESN,RBF,ARMA+RBF,ACTUAL
2019-01-15 18:00:00,5.8315665418007185,6.529950294049559,6.118641205677133,5.6974945,6.1367304021217635,6.198361933253688,6.524208213327025,4.8224125,4.415225713858824,7.32
2019-01-15 19:00:00,6.116771004946601,6.285020046447304,5.8259899427151485,5.9023013,5.900070212633979,6.024137046505661,5.9766855969778945,5.1664886,3.924373410494697,6.811
2019-01-15 20:00:00,6.686609332883513,5.9993995240463125,6.6611883628585575,5.7217083,6.124739950025236,6.031505577146106,6.259804834034567,3.477689,5.289262836301481,7.11
2019-01-15 21:00:00,5.896394640411467,6.347063108442152,5.980686702712635,6.020053,5.688107162918181,6.319789390184282,5.926365607832821,4.192803,3.2468575539246505,6.141
2019-01-15 22:00:00,5.928897305673467,6.157372169626836,6.50921722501356,5.5060368,6.34374181861292,5.778967029583289,6.972039325410382,3.5926285,5.221876307672368,5.011
2019-01-15 23:00:00,6.434431556943654,5.990354364942098,6.473286188031244,5.2728205,6.104225401166676,5.563661631404505,5.997072662053025,3.5219424,4.699939731839894,4.951
2019-01-16 00:00:00,5.383386923369474,5.7154696469057775,5.272343219115308,5.3054943,4.977943970259733,5.279586397026764,5.04202990332812,3.5913758,3.150568319853849,5.459
2019-01-16 01:00:00,5.219201960333965,5.337454291806569,5.151429303735215,5.0672417,4.981066384085796,5.283707297686449,5.469282613072307,3.4252915,3.520291604766033,9.16
2019-01-16 02:00:00,7.098676462440351,6.112494853586924,6.914888295227094,5.947898,6.849455614356855,6.600838912919956,6.797724750207365,5.486618,6.627968569068769,16.05
2019-01-16 03:00:00,9.956599369684877,6.585335616826237,9.877737863480242,7.6472664,9.598753586451235,9.042574836126366,10.277088852253097,7.568163,8.203451529185,11.52
2019-01-16 04:00:00,8.41076519669701,6.737210503514892,8.575153035234186,7.4173136,8.642543103114857,5.7725480728689895,8.690224082814037,7.482344,6.902182843105091,17.21
2019-01-16 05:00:00,9.107747784601594,11.293759000631482,10.554714026312752,11.319298,10.341906777368928,12.488462106972289,10.63324010797552,7.469204,9.50872062777176,15.72
2019-01-16 06:00:00,9.053128559125877,12.774568262669902,13.49171326871625,9.676416,9.665740806592918,8.200612423886312,10.877939796625206,7.466903,10.045034725202537,13.48
2019-01-16 07:00:00,9.46433587146343,14.652669172639207,14.31644281813654,11.615406,10.586216879611623,11.398498472886445,14.638018925970762,7.4661217,10.574937296634328,12.48
2019-01-16 08:00:00,7.777465242534867,11.005374505480393,12.08327032457453,10.381749,9.543599504619827,9.560104035022167,10.994711731324134,7.461206,8.932428259044876,4.083
2019-01-16 09:00:00,5.287162293372851,7.0964066502022085,11.631244303091616,7.8211327,6.940537918983202,8.089323040332902,11.848795946899768,7.4070873,6.451080311713915,3.53
2019-01-16 10:00:00,5.932408138102617,5.335103901296458,9.286647302207866,7.4931655,6.490723415202226,9.879938390714305,10.25140007023375,7.036292,6.79164437848958,8.65
2019-01-16 11:00:00,6.73914943280063,6.299213517617206,9.48064416655481,6.3381824,7.301156383179048,7.530498148795576,7.2101172329185,6.70594,7.878414493225435,6.181
2019-01-16 12:00:00,6.69726648978836,5.126446222893532,7.503937239215478,5.2488985,7.091941744610137,5.345442261329216,8.4534231151221,5.8192434,7.7613286083186335,5.46
2019-01-16 13:00:00,6.843429967380148,6.7971215224592525,7.714789310907515,5.5712843,8.040553018069845,6.270583508223579,6.124258903830907,5.7081623,8.018272325015646,5.462
2019-01-16 14:00:00,6.30550264632529,4.849111256416088,6.486658098421897,5.45872,6.687871210931003,5.284480154487547,5.924598973557826,6.0153017,6.268500082848727,5.351
2019-01-16 15:00:00,6.405331194320745,8.249377632734163,9.29790597628526,6.9471416,6.170013964096135,7.5307117548058935,8.765969686171783,7.308561,7.503778517166204,5.692
2019-01-16 16:00:00,5.86695752674493,5.737488508384863,5.797197875040311,5.9652557,5.735273461879817,7.89373854141061,3.8085689065049912,6.282708,7.327662807048885,5.88
2019-01-16 17:00:00,6.003174119827492,7.157593034863083,5.942797989722521,6.825117,6.20937805735801,8.309302032697149,6.276186037113559,7.434264,6.765658670303567,5.731
2019-01-16 18:00:00,5.935615479404054,6.293577840455829,5.479437095196606,6.597621,5.705201804095826,9.092929597423943,5.600593178233059,7.3670216,6.408638417178712,6.891
2019-01-16 19:00:00,5.850122369591966,6.0976132590052465,5.823151674355531,6.6416388,5.077391303841844,8.40477133454987,4.656560473159358,7.2715664,5.140992797677293,5.517
2019-01-16 20:00:00,6.027962178579115,5.827137523951303,5.716584282167673,5.9718304,5.419641227117323,7.440960299007208,6.332680344992258,6.69877,4.669414967885755,5.405
2019-01-16 21:00:00,5.1480876950812835,5.849409408171269,5.241295583916601,5.1752195,5.071560099561264,6.89146946220727,5.28131946409346,4.316259,3.742235138852646,5.362
2019-01-16 22:00:00,4.665747855598223,5.1861990555291015,4.331184639675812,4.7834744,4.2858357176129935,5.241666204329579,5.045978924116882,4.243659,2.5587427362744926,5.753
2019-01-16 23:00:00,6.198606564677211,5.944363290205114,6.069577789213637,5.6146917,5.678501917994471,5.581369779362712,6.666595494392097,4.388146,4.452070667422267,4.869
2019-01-17 00:00:00,5.604728129597168,5.427073390773147,5.52164881339395,4.8630223,5.129161742420655,5.260649583330901,5.363129058282485,3.5439894,3.5623446972088626,4.938
2019-01-17 01:00:00,5.229733570816315,5.548208820534473,5.276269456034508,4.966313,5.115958079101837,5.181147842974767,5.556662342584585,3.9816594,3.0949421966097717,4.648
2019-01-17 02:00:00,5.3783038906662775,5.155167324316676,5.006865654228447,4.673994,4.915711288890154,4.8248006989147445,5.204792022879526,3.8873794,3.6418138794510675,13.32
2019-01-17 03:00:00,8.28204777210735,8.304545035763248,8.110397213571282,7.2621713,7.711853527722585,9.088762509866287,7.790325086564161,7.5866933,6.82694604366802,5.668
2019-01-17 04:00:00,6.6738159254849565,6.119389376657953,6.452300705655558,4.16454,6.261470039254488,5.05429217678329,7.014788696586786,6.9169607,5.203413923150362,5.303
2019-01-17 05:00:00,6.0080981992385,6.418282753828908,6.704984843496352,6.8663874,6.956899239887914,7.530962671423787,6.700904049892517,7.4209094,6.19147427307578,4.951
2019-01-17 06:00:00,4.986591213653958,5.514928326373862,6.130611354524097,4.880077,5.0893045601352815,5.036906377207668,5.111182695951781,4.143942,5.848507755707181,5.186
2019-01-17 07:00:00,6.451110488972797,5.219301824257433,7.075521047612702,5.8708153,5.9014848538257025,5.894812393659883,6.169699709365155,4.878024,7.820016033253803,2.849
2019-01-17 08:00:00,5.015112574407832,5.085196120146641,4.6744267964451245,4.2078648,4.488280709097163,4.4591449178151805,4.070791492304427,4.368931,5.086986716100947,2.84
2019-01-17 09:00:00,4.315367442628011,4.81367544521529,4.3369265078777985,4.4620423,5.115379554291829,4.456559104464355,4.019439611516998,5.494073,5.078117591401204,2.617
2019-01-17 10:00:00,5.316204435786066,4.059343416969951,4.298332547073697,3.8836246,4.30667126890069,3.7622976100018786,4.424170727431829,5.8907557,5.76307619329339,4.666
2019-01-17 11:00:00,5.960669207533482,5.052360807327217,5.67412595833052,4.476416,4.928340601881627,4.583194103042932,4.61214182620082,5.50471,6.6077906369768415,4.163
2019-01-17 12:00:00,5.214656054498846,3.7516017859804984,5.002559220599429,3.865234,4.467290341379339,4.106373453983304,3.9451228536916334,5.760434,5.940969645502264,5.359
2019-01-17 13:00:00,4.990112361411123,5.243122546503077,4.907215506556969,4.686041,5.284104165534048,5.053205459000374,4.250156248302359,5.4922924,6.581434306601553,4.697
2019-01-17 14:00:00,5.425570930247677,4.6137050048495105,4.89003706249837,4.220661,4.370064462428463,4.5359135136786914,4.5066040965378305,5.4255934,6.110169852977169,6.097
