;ARMA;ELM;ARMA+ELM;MLP;ARMA+MLP;ACTUAL
10/02/2019 22:00;5.63838705;4.471657937;3.647020649;6.828024;4.446431484;3.899
10/02/2019 23:00;4.230481644;3.730867842;3.551927214;4.336623;3.878770371;3.092
11/02/2019 00:00;5.392495813;4.775617222;4.555456953;5.251968;5.185363473;4.41
11/02/2019 01:00;6.011633281;3.540525488;3.077314659;3.7065568;3.902645473;2.821
11/02/2019 02:00;3.34668902;5.062305276;4.90075969;5.4950824;3.80395106;4.82
11/02/2019 03:00;4.804319625;6.116183413;5.983001235;5.2786317;4.839908843;5.828
11/02/2019 04:00;6.540815989;7.312838469;7.233856578;4.8401556;8.907719294;7.12
11/02/2019 05:00;8.278317788;3.960907003;3.1621479;4.523395;4.76130996;3.136
11/02/2019 06:00;4.652966596;18.3694854;19.70522138;18.711237;17.9738513;19.19
11/02/2019 07:00;11.08755791;8.545675168;8.328665398;11.089289;9.414469839;8.53
11/02/2019 08:00;6.342840461;6.120981199;5.998607961;7.07673;6.442129401;6.035
11/02/2019 09:00;7.690823363;4.121762504;3.703760715;5.3670244;6.477879332;3.935
11/02/2019 10:00;5.227270933;5.986748444;6.030567636;8.702885;6.35830197;5.854
11/02/2019 11:00;3.441421925;2.316664763;2.866613599;4.621817;3.454018055;2.641
11/02/2019 12:00;4.124403071;5.10835972;5.650186691;6.4693966;6.159328532;5.473
11/02/2019 13:00;6.127440253;5.083603381;4.6241318;5.2914515;6.659563819;4.542
11/02/2019 14:00;6.342412142;6.633680841;5.84779225;7.352254;4.082776217;5.756
11/02/2019 15:00;4.566158664;7.171027519;5.950812841;3.9626822;7.003391635;5.988
11/02/2019 16:00;6.322904313;5.078109697;4.145143303;5.340928;5.544053757;4.487
11/02/2019 17:00;6.067813552;7.020938899;7.023472145;7.2069554;8.377988494;6.922
11/02/2019 18:00;8.099298913;5.495243413;5.533567426;8.319655;6.998531778;5.191
11/02/2019 19:00;5.381730586;8.012963823;8.144449275;9.322994;7.664430171;8.12
11/02/2019 20:00;5.451870251;5.986634062;5.843097042;5.5973887;6.285675335;5.635
11/02/2019 21:00;5.526450594;5.613825075;5.621415089;7.234404;6.808822115;5.383
11/02/2019 22:00;6.317479394;8.137642435;7.806471941;8.595788;9.006608269;7.82
11/02/2019 23:00;6.311576896;4.878712574;5.211299431;6.0867276;5.583154732;5.032
12/02/2019 00:00;3.972708137;5.843359765;5.558428239;6.403486;6.525293738;5.563
12/02/2019 01:00;5.472405918;6.090792385;5.831403966;7.5266643;6.179011829;5.782
12/02/2019 02:00;6.281733902;6.334501372;4.731734206;5.5349016;6.433597;4.635
12/02/2019 03:00;6.832484263;4.567494665;4.208674328;5.881264;4.764096278;4.02
12/02/2019 04:00;4.643096005;5.327984965;4.066720544;5.1906247;5.18502525;4.58
12/02/2019 05:00;4.795972784;5.093624643;5.815679593;6.158925;5.583602865;4.63
12/02/2019 06:00;6.209863506;5.569031274;5.025468131;6.5287595;6.148099742;5.098
12/02/2019 07:00;6.131207737;5.354211943;5.394555776;5.711724;6.61454514;5.094
12/02/2019 08:00;5.744315626;6.053278774;5.757328149;7.3155975;5.934895994;5.743
12/02/2019 09:00;4.314725187;5.879559884;5.685362937;5.774542;6.353177336;5.46
12/02/2019 10:00;4.888738028;5.186655536;4.825164695;6.4813185;5.951262824;4.8
12/02/2019 11:00;6.276696103;4.908545454;4.429465902;5.934476;5.851076977;4.294
12/02/2019 12:00;5.160177943;5.644107258;5.40520941;6.7875285;6.254799601;5.421
12/02/2019 13:00;4.671220287;5.576786866;5.143906214;6.961456;5.759402736;5.127
12/02/2019 14:00;4.979738991;6.527382762;6.483825944;7.476963;7.070133965;6.277
12/02/2019 15:00;6.571451979;8.612623629;8.529298825;8.860812;9.456440764;8.53
12/02/2019 16:00;8.246573429;5.318825031;5.209140463;6.380856;6.371619205;4.871
12/02/2019 17:00;5.333592968;8.212836263;8.080186099;8.591092;8.318238812;8.14
12/02/2019 18:00;6.101003244;6.306416264;6.100089097;6.94013;6.822753503;5.978
12/02/2019 19:00;6.039398545;6.091499749;5.955939575;7.103623;7.169191712;5.798
12/02/2019 20:00;6.885582184;4.752681347;4.016548765;5.8898253;5.439260696;4.139
12/02/2019 21:00;5.000937155;5.506641151;5.201518167;6.398418;5.718008688;5.078
12/02/2019 22:00;4.455348735;5.285557439;4.845968009;6.0243607;5.397413021;4.892
12/02/2019 23:00;4.611179906;4.749974079;4.555094302;5.439746;4.760037023;4.31
13/02/2019 00:00;5.640191164;4.665833485;4.304346152;4.9851956;6.10937604;4.199
13/02/2019 01:00;6.303681346;5.612249272;5.394580257;6.6089416;5.716725322;5.287
13/02/2019 02:00;4.466679078;11.10542599;11.29529931;10.335259;10.8811364;11.19
13/02/2019 03:00;7.883329205;23.19670731;24.48275602;21.339277;22.19182377;23.98
13/02/2019 04:00;14.44919129;16.7335896;17.33628376;15.394751;18.06441994;17.26
13/02/2019 05:00;11.94507709;70.7225128;75.64272228;59.792374;62.58784976;72.8
13/02/2019 06:00;36.85482695;23.22570015;24.26949612;21.670841;26.56619646;24.02
13/02/2019 07:00;11.59813688;19.43197689;20.23006123;17.681963;19.53003881;19.96
13/02/2019 08:00;16.22046366;28.98374682;30.430757;25.511112;28.37313166;29.25
13/02/2019 09:00;16.74675219;30.55413423;31.88556844;27.286186;30.5810074;31.61
13/02/2019 10:00;16.2674643;5.099085894;4.991193854;6.3812737;6.160213135;4.835
13/02/2019 11:00;8.700605766;3.058641343;2.054874744;2.5231895;0.916980163;2.249
13/02/2019 12:00;3.091180469;2.703853814;1.755404928;-0.59978116;2.533673908;2.025
13/02/2019 13:00;5.791702902;4.524844333;4.421391907;2.480886;-6.57760557;3.717
13/02/2019 14:00;3.463712203;2.44278327;2.233839838;-8.388925;5.430173385;1.689
13/02/2019 15:00;10.62604754;4.360116898;4.009866219;3.0590835;3.564131184;3.846
13/02/2019 16:00;5.141307011;5.821563506;4.924988045;3.6762886;2.228593007;5.481
13/02/2019 17:00;5.147672498;5.82102748;5.461354315;6.8228765;3.220121228;5.462
13/02/2019 18:00;7.816998729;4.982119714;7.363601534;1.6893815;5.405184993;4.588
13/02/2019 19:00;6.487071915;5.027121006;4.860477645;5.981591;8.235902711;4.969
13/02/2019 20:00;6.585756737;7.540809162;7.192257748;21.18224;7.619230706;7.32
13/02/2019 21:00;3.789997375;3.359208614;3.278343817;10.378261;3.878589904;3.531
13/02/2019 22:00;1.05797611;1.652966158;3.334669505;5.1451683;3.394092901;3.74
13/02/2019 23:00;5.600547788;21.49256034;20.9316125;19.978731;21.20318222;20.52
14/02/2019 00:00;12.87570573;5.079151597;5.911662602;10.392966;8.457383165;6.107
14/02/2019 01:00;3.493634318;7.071826427;7.679677147;8.404343;7.769972895;7.57
14/02/2019 02:00;7.347042065;4.038105429;7.810382987;7.580651;8.901647549;7.08
14/02/2019 03:00;6.523140182;23.56255033;20.94415715;20.602104;22.91213249;23.75
14/02/2019 04:00;16.52737982;1.032343442;9.295523673;6.1010537;7.443721601;4.098
