,AR,ARMA,ELM,AR+ELM,ARMA+ELM,MLP,AR+MLP,ARMA+MLP,ESN,AR+ESN,ARMA+ESN,RBF,AR+RBF,ARMA+RBF,Ensemble - Mediana (ML),Ensemble - Mediana (RNAs),Ensemble - Mediana,Ensemble - Média (ML),Ensemble - Média (RNAs),Ensemble - Média
0,0.3893601595458335,0.3855171297755944,0.2881830592466884,171.69023225733957,0.3394620261633939,0.3286564590381143,0.387094646080369,0.3955668844166204,0.2878112406752783,0.3339102528484646,0.3089407990996476,0.9674562815819912,0.3273021917294608,0.3342952393675609,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
1,0.3893601595458335,0.3855171297755944,0.2908203298641309,172.2958155957982,0.3430151767263692,0.3275583528389084,0.3894201601981936,0.3940394258551875,0.4269053928541647,0.3130524005508684,0.3229182202742846,1.0570708970054252,0.3303216348892035,0.3183341124532829,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
2,0.3893601595458335,0.3855171297755944,0.2867848749458345,171.5534655828049,0.3373623067948908,0.3275338337812561,0.394062350921049,0.3986164873308793,0.2901112978614427,0.3487888306993412,0.3141358976335404,0.9369891195315772,0.3211513041798731,0.3355719925239807,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
3,0.3893601595458335,0.3855171297755944,0.2869823484254528,170.5481014711644,0.3534666950294295,0.3392871709388736,0.3954478834842413,0.3957943216886652,0.3133748212915997,0.3344894407775482,0.3285126539198222,1.0556735911743085,0.3346006261690686,0.3374004784939003,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
4,0.3893601595458335,0.3855171297755944,0.2881898761746272,171.950484830087,0.3400553591219298,0.3267296638574106,0.3925627326137376,0.3923423799646571,0.2862638414128724,0.3185163546896566,0.3139905556104881,0.9512984722497678,0.3304529216595458,0.3408964708145873,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
5,0.3893601595458335,0.3855171297755944,0.2873947359976829,171.88173710491913,0.346822802312581,0.3422225269804226,0.3922618621910658,0.3944517412875226,0.2924277859951232,0.3185984765477942,0.3334925410522431,0.9516204944818,0.3304740753669096,0.3364277089936244,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
6,0.3893601595458335,0.3855171297755944,0.2870125346638191,171.65296651362496,0.3366628486920123,0.3372341072539453,0.391348830304443,0.393720680433191,0.3407579839360645,0.3034921782436359,0.3220808461523208,0.9882581321587371,0.3271532960389081,0.3297608623948935,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
7,0.3893601595458335,0.3855171297755944,0.2880351330284302,171.5064624054493,0.3377024378775177,0.3253102639360243,0.3903662656698364,0.3920859716633829,0.3359032515474061,0.3201295872922574,0.3546197714823519,0.8740739680591602,0.3285106365325873,0.3232005806831223,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
8,0.3893601595458335,0.3855171297755944,0.2872824264857793,172.3782875339351,0.3454445700104963,0.3330302491688154,0.3894606332025556,0.3927490848834505,0.3127569373001426,0.3226222048854708,0.3367943754501021,0.9605241807090292,0.3358034730137736,0.3235155294546734,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
9,0.3893601595458335,0.3855171297755944,0.2862641048546243,171.72857439189016,0.3374983334900527,0.3424726409689202,0.3917045824455805,0.3983407937116258,0.3148754831585533,0.3473806674966552,0.3371161353003672,1.0029398227224642,0.3245865235611231,0.3380446448762864,0.28407573513705914,0.29130971206953626,0.28250960540048925,0.28407573513705914,0.32394492039687917,0.300821095734527
