,ARMA,ELM,ARMA+ELM,MLP,ARMA+MLP,ACTUAL
2019-02-19 11:00:00,6.801257802057848,4.587589694551365,4.837192134254939,5.1918335,6.588620854426012,5.031
2019-02-19 12:00:00,6.316546217515683,3.483282052625124,4.166553181640182,4.6595654,5.4220664659287685,4.274
2019-02-19 13:00:00,3.9983232541599794,4.619345319892097,4.524718276897515,4.973548,4.621957592538886,4.629
2019-02-19 14:00:00,5.113709335337546,4.77120962910195,5.003236736806091,5.0085397,5.012297515879538,4.895
2019-02-19 15:00:00,6.4266576609415065,3.972000823665468,4.448311926869321,4.7651525,5.526104911307717,4.116
2019-02-19 16:00:00,5.572454421811692,6.626749327937259,6.648486032100113,5.8927536,6.616727798276536,6.772
2019-02-19 17:00:00,5.7828227659041165,4.653723032097078,5.131545384945094,5.44283,5.035927929478335,4.838
2019-02-19 18:00:00,4.606303072609151,6.0135476026805925,6.514285269560361,5.951843,4.7975319391863,6.285
2019-02-19 19:00:00,7.165417447021114,3.4358336634622404,3.4305632256014826,4.781375,5.562016262939083,3.548
2019-02-19 20:00:00,5.839450370961861,3.7785146541119667,3.7453141070114535,4.46369,5.157527458364204,3.874
2019-02-19 21:00:00,4.451122185290648,5.086528703600088,4.909338288204692,4.8258715,5.4135035482056875,5.099
2019-02-19 22:00:00,4.751493608814323,5.285607824710399,5.417965390336741,5.381587,5.458572542530144,5.501
2019-02-19 23:00:00,5.9035574646745435,6.002317915954839,6.241508569514783,5.9741178,6.120497390822004,6.261
2019-02-20 00:00:00,7.407163118257807,4.759351775087435,4.904854795129848,5.575312,6.457210039034174,4.988
2019-02-20 01:00:00,5.49527953425114,3.652026438349214,3.9040647192592646,4.7875166,4.326807244212078,3.797
2019-02-20 02:00:00,4.0889223117047,5.841720514504528,5.743854702717301,5.40427,5.5138490695172,5.89
2019-02-20 03:00:00,5.733471014496733,4.9701248935411435,5.2271559938119205,5.4047623,5.107692816254546,5.114
2019-02-20 04:00:00,6.799147255553491,5.301026795667981,5.31747635740709,5.6334987,6.7532831503288815,5.539
2019-02-20 05:00:00,6.179452026662764,10.107106531063508,10.127168039542651,7.9963784,9.286011780080733,10.32
2019-02-20 06:00:00,7.596094744196943,6.77302519724756,7.1928260305216725,7.518574,7.163822786799482,7.11
2019-02-20 07:00:00,5.860010148505665,7.434637252962078,7.951803480770024,7.4965606,6.898441316108204,7.9
2019-02-20 08:00:00,8.014314815515036,6.308358899714548,6.663862249328698,6.4599605,7.184385463708395,6.594
2019-02-20 09:00:00,7.357053367076276,5.000719714717592,5.352538539221655,5.845916,6.740052787242291,5.495
2019-02-20 10:00:00,5.363045704669605,3.879006713733623,3.8986191537639234,4.97081,5.067786228961597,4.046
2019-02-20 11:00:00,4.147335599647889,2.285422132501771,2.389239294866826,3.7554886,2.76715524076117,2.306
2019-02-20 12:00:00,4.475648720097547,3.8697321028068856,3.7358524032088116,3.93098,4.293212730717665,3.765
2019-02-20 13:00:00,5.813971213269251,5.242534839584868,5.191582882394459,4.8131757,5.846838644909876,5.308
2019-02-20 14:00:00,5.485334092600793,5.9516573925853535,6.645512201936873,5.8170795,5.19939582966134,6.244
2019-02-20 15:00:00,5.510590879123487,2.8415529935253376,2.9461317534160862,4.4968834,4.245152799289503,2.968
2019-02-20 16:00:00,4.200218167987926,5.093423442047265,5.334568923555522,4.8914766,4.4448642403756216,5.205
2019-02-20 17:00:00,6.696280751979601,3.948088153699618,3.8862157239824073,4.468851,5.498061452663195,3.961
2019-02-20 18:00:00,5.4281831656507284,4.235746694892121,4.273655060408273,4.743503,5.536192504029635,4.452
2019-02-20 19:00:00,4.5575215299286524,5.4393715678061465,5.387439178945075,5.321192,5.41235131813666,5.498
2019-02-20 20:00:00,5.488139186316967,3.624471325303548,3.6221723260408956,4.7055902,4.89557174246931,3.748
2019-02-20 21:00:00,5.186257239410832,3.132943127718968,3.3228742934246753,4.0776978,4.153624411652043,3.226
2019-02-20 22:00:00,5.296337618740833,3.3745209765927155,3.3437613434587563,3.784897,4.3400349759185675,3.366
2019-02-20 23:00:00,4.454575518060322,3.6700025920272394,3.8274888655411186,3.9968095,4.007201174188252,3.763
2019-02-21 00:00:00,4.319713142707526,3.5619889728143743,3.5055392281921396,4.170968,4.289323356940924,3.654
2019-02-21 01:00:00,4.875701740393911,3.6931776143075425,3.7886527621312496,4.1824617,4.092235401282583,3.748
2019-02-21 02:00:00,5.701885866671121,3.3736949012679474,3.347391808668002,4.0006695,4.971329378634012,3.477
2019-02-21 03:00:00,4.578264403355054,3.7759010563373687,3.8978471628480635,4.1442013,4.254570174229078,3.855
2019-02-21 04:00:00,4.417152051386676,3.4018061613619888,3.612134435638442,3.803775,3.6919094366405822,3.515
2019-02-21 05:00:00,4.702078868920478,4.477267660711535,4.618961409895783,4.3238153,5.070946743065986,4.724
2019-02-21 06:00:00,5.944245350204641,3.930385169281707,4.040462333988115,4.345989,5.23000432237261,4.132
2019-02-21 07:00:00,5.3635337259399645,7.908241491030524,8.062999830373718,6.361495,7.599762668811058,8.19
2019-02-21 08:00:00,6.720775670065549,7.383142055751575,7.643333553908196,7.130287,7.699737614645628,7.78
2019-02-21 09:00:00,6.574622936726275,4.197289509333242,4.508814375693021,5.9960833,5.578046627522173,4.591
2019-02-21 10:00:00,5.857409257078851,3.715622918948331,3.8270710221815865,5.008385,4.871620911741937,3.842
2019-02-21 11:00:00,5.519450338425602,2.8073008003529614,2.543134769293057,3.9110181,4.168193014206852,2.59
2019-02-21 12:00:00,3.860003760572228,3.7835047375499307,3.6834407847506814,3.9506066,3.9348309547860953,3.719
2019-02-21 13:00:00,4.51159113379546,2.630335280924644,2.593355968066061,3.4624584,3.7218019339663586,2.643
2019-02-21 14:00:00,4.3444899589474995,3.9734242268109035,4.092966294610506,4.1382284,4.1728381187375385,4.072
2019-02-21 15:00:00,5.544516818145914,3.9837380514962537,3.858757163940356,4.3477993,5.0327656432191565,3.982
2019-02-21 16:00:00,4.720518003513302,3.2964520782339903,3.637564659329172,4.179946,3.5298365459937706,3.438
2019-02-21 17:00:00,4.271666457062456,4.37986204491671,4.526871731047625,4.530504,4.199074675446245,4.42
2019-02-21 18:00:00,5.472151695306094,3.982715425966998,3.9148555682489548,4.4622,5.142287193352969,4.072
2019-02-21 19:00:00,5.447629646829787,5.119826624389177,5.144919057823932,5.1200047,5.832008080057326,5.305
2019-02-21 20:00:00,5.784618989010442,4.899056527695395,4.807650972831242,5.3386936,6.175766602535832,5.036
2019-02-21 21:00:00,5.046930321209599,5.110243040050072,5.205773418482641,5.536192,5.382982262127568,5.277
2019-02-21 22:00:00,5.5206003228535,3.7238665648030382,3.728974028170825,4.820536,4.845437053810532,3.801
2019-02-21 23:00:00,5.340479676953444,3.583984304969036,3.6481216948814295,4.4068117,4.403864686719069,3.621
2019-02-22 00:00:00,5.071265952846154,5.162831439790445,5.02734436496009,4.9487333,5.471357124110803,5.156
2019-02-22 01:00:00,5.285595869454697,4.007670417335255,4.025663496285587,4.8109665,4.918772673043565,4.116
2019-02-22 02:00:00,4.6692352911865,3.579723825103403,3.7077808468138693,4.507201,4.0860424658691175,3.67
2019-02-22 03:00:00,5.1260856002996835,4.535985144684991,4.449538573101558,4.700641,5.103641828937379,4.544
2019-02-22 04:00:00,5.575065575227938,3.5939182093593933,3.676593149137065,4.3868837,4.535402260408602,3.634
2019-02-22 05:00:00,4.647618515037653,3.8320520451621203,3.948317782406445,4.381775,4.249676925682184,3.928
2019-02-22 06:00:00,4.60719570277848,4.072641340641936,4.162348566015229,4.276688,4.32781108974137,4.131
2019-02-22 07:00:00,5.196103037020325,4.059880112273693,4.142880466130549,4.2934227,5.06499570669806,4.283
2019-02-22 08:00:00,5.421569091348452,3.7196001174363773,3.817606550602637,4.341547,5.012747985391421,3.944
2019-02-22 09:00:00,4.95605631490006,3.5436006859542886,3.59148941799069,4.295979,4.308223444416662,3.621
2019-02-22 10:00:00,4.477381708535139,4.08747329447381,4.0010012709158875,4.5201626,4.568255426796858,4.114
2019-02-22 11:00:00,4.991397224418158,4.008573167585482,3.9288389119810603,4.5610228,4.687800727836127,4.011
2019-02-22 12:00:00,5.227145234969831,4.7414881134873905,4.813347408993713,4.9845824,5.133608858016706,4.838
2019-02-22 13:00:00,5.663182366535562,4.786088903866965,4.720030960832169,5.151859,5.70386420552482,4.864
2019-02-22 14:00:00,5.087257380899571,3.7599982534345626,3.843730516406284,4.7136602,4.582880015787266,3.892
2019-02-22 15:00:00,4.737408220427858,4.648061804241505,4.701361144612113,4.9129305,4.8606896993096935,4.719
2019-02-22 16:00:00,5.595044041045552,3.773876730139844,3.738581151956952,4.5409594,4.790879154570943,3.801
2019-02-22 17:00:00,5.1239539743890425,4.556372467949739,4.590995834208986,4.807464,5.125949061058964,4.668
2019-02-22 18:00:00,5.22390534219662,4.5351613165157385,4.521012459397685,4.8387337,5.194490211581385,4.621
2019-02-22 19:00:00,5.005267934678466,3.3368876178774283,3.482367092121555,4.3381653,4.1975954340681145,3.487
2019-02-22 20:00:00,4.675914734184883,4.575284720533582,4.546769269135514,4.6271906,4.97774502593293,4.657
2019-02-22 21:00:00,5.701722286410058,4.544652568777026,4.628148952447998,4.853486,5.249735973543847,4.675
2019-02-22 22:00:00,5.284921192872092,4.8825268733498834,4.994351496671014,5.241105,5.313319706666038,5.047
2019-02-22 23:00:00,5.310842011686944,3.722460704147268,3.713421964692742,4.653388,4.731708024260186,3.807
2019-02-23 00:00:00,4.744805809100915,3.4381538428808107,3.549221876052415,4.2543364,4.1099295578802115,3.531
2019-02-23 01:00:00,4.988693009269936,3.8329019653730922,3.713151989007904,4.269658,4.703805695427163,3.819
2019-02-23 02:00:00,4.99820617794896,3.636381944036645,3.6182301187442807,4.2223954,4.405575791596421,3.66
2019-02-23 03:00:00,4.618256798617944,4.25740376569925,4.295620447373297,4.5486994,4.636533013217553,4.346
2019-02-23 04:00:00,4.992284322147054,3.584082769643456,3.5379401180898853,4.378048,4.549664998416585,3.634
2019-02-23 05:00:00,4.804310495970551,3.757574012751147,3.830769236787834,4.346609,4.260780985472504,3.817
2019-02-23 06:00:00,5.079803740990098,10.765130130240038,10.708478232910494,7.7603226,9.001730239403184,10.89
2019-02-23 07:00:00,8.540711411297039,9.796902558632539,10.163840245552546,9.159759,9.782685288250164,10.27
2019-02-23 08:00:00,8.039769477620744,17.380998143784048,17.835777188368706,13.6406765,14.470923728719377,17.93
2019-02-23 09:00:00,12.389248356890143,46.77000309747316,46.751834738412434,31.986412,34.32964943416065,46.63
2019-02-23 10:00:00,27.59058613737146,82.30546847892923,79.523563284532,60.680515,62.513277482586304,82.7
2019-02-23 11:00:00,46.14951683638494,20.456660397391374,23.0910993441396,34.72237,30.836072698811698,19.62
2019-02-23 12:00:00,13.586244865179903,6.963324900360335,10.61994274329668,23.413626,11.861408515692599,10.55
2019-02-23 13:00:00,9.93122440611036,10.282362075471546,12.341699061425881,19.561924,11.782817423688485,12.48
2019-02-23 14:00:00,9.99022548275643,7.598795337276295,7.9443752656416855,9.236591,9.072531390959554,8.0
2019-02-23 15:00:00,6.11668754495522,12.87211595309817,13.466970357765884,10.974218,9.63234687723061,13.35
2019-02-23 16:00:00,12.329971246989881,8.6420359614826,9.150385627396552,9.476217,10.041288309367811,8.91
2019-02-23 17:00:00,4.593698002381933,7.196082082354217,8.42526002285207,8.372516,4.946570850892675,7.83
2019-02-23 18:00:00,5.2209583957516905,9.947141333930379,13.207577264839827,9.011353,2.346147223266339,10.2
2019-02-23 19:00:00,8.162018008286372,6.030766405028597,8.525945580207077,7.4001327,-2.1731374787741746,6.308
2019-02-23 20:00:00,11.945193458155973,2.954873625511085,2.5708173785041204,5.2152886,11.646760154322966,3.262
2019-02-23 21:00:00,3.509569454827056,3.3858607062289408,3.0564072510471094,4.109052,4.546304989495025,3.265
2019-02-23 22:00:00,2.809624576736473,8.179828021821146,8.540851509973296,6.2124233,7.6679276468048325,8.14
2019-02-23 23:00:00,5.411647555229638,9.555272072076374,10.906695252429046,8.335805,11.84209608733413,9.97
2019-02-24 00:00:00,11.22755280878021,3.4002925849158445,6.223907365593835,6.1765428,4.721550382632749,3.662
2019-02-24 01:00:00,6.6492448752391144,3.55501641478235,3.5620959547927686,4.902231,5.4322133963572785,3.69
2019-02-24 02:00:00,3.320718449856192,3.7309899686512056,3.516139296438579,4.0900097,3.0990978901638093,3.44
2019-02-24 03:00:00,1.5532569748621752,6.174200450640162,6.447419764328951,5.420533,3.639694200203972,6.27
2019-02-24 04:00:00,9.63090776882518,8.303478616833289,8.565523459808409,7.212279,9.46412538967479,8.59
2019-02-24 05:00:00,9.477103333091595,10.572205993752782,10.86295522306947,8.941074,11.936659912681439,11.22
2019-02-24 06:00:00,8.034393550232483,7.828617004104164,8.50385570569221,8.179216,8.056497813538147,8.34
2019-02-24 07:00:00,4.093709205402247,5.3205050337033395,6.09935919836372,6.157102,3.063687537921778,5.777
2019-02-24 08:00:00,6.759000366026173,5.898612453930658,6.3785658447686995,5.1077194,4.0475516965925795,6.378
2019-02-24 09:00:00,10.057927549385987,23.005747349673538,23.90338299991811,17.557783,20.83831733515259,24.05
2019-02-24 10:00:00,16.232775061933534,9.729792026906487,4.122299593470343,13.371206,9.500698417036073,4.075
2019-02-24 11:00:00,1.342160445339604,11.135048984018326,12.387118927699099,9.5619335,8.197329741604253,10.89
2019-02-24 12:00:00,8.515214167155984,2.606624222277905,1.5481503730472195,4.762601,5.186190805949929,2.149
2019-02-24 13:00:00,6.726440303319142,2.65402461816475,3.9849431071657415,3.7085059,4.759305827611134,2.8
2019-02-24 14:00:00,5.963583656689471,3.571138369136691,4.514581287007816,3.1489253,5.459822365185564,3.381
2019-02-24 15:00:00,3.854420565655469,3.0744198585778006,3.5981518135399555,3.396484,3.495766543438672,3.378
2019-02-24 16:00:00,1.4140716262303652,2.818584043223405,3.096064867047213,3.4299166,2.171010560556537,2.997
2019-02-24 17:00:00,6.552965206690761,3.814549312950457,3.9269184945987057,3.7468607,5.161848110743495,3.972
2019-02-24 18:00:00,6.743457296267628,3.0924997298699566,4.517382145129317,3.70994,2.84851405896294,3.35
2019-02-24 19:00:00,5.4019312625491045,3.3961262167012776,3.441407668392517,4.047223,6.655295825537386,3.533
2019-02-24 20:00:00,1.5859629121127998,2.9919420574650486,3.6034493800414875,3.8808277,0.6133715119663155,2.942
2019-02-24 21:00:00,5.480686550813299,2.9570436553185226,2.8247470834299655,3.5342507,4.957975750642401,2.938
2019-02-24 22:00:00,6.149744992886487,4.403355650641476,4.201195001137838,3.979037,7.132428174649182,4.572
2019-02-24 23:00:00,6.796405152576419,3.77013034981046,4.187379535433166,4.3509884,5.334269837635013,4.124
2019-02-25 00:00:00,2.4514256274020205,5.475614520821782,5.622747328818658,5.3979354,5.036251143149091,5.64
2019-02-25 01:00:00,5.393909328607295,3.3481249259500894,3.543592657915573,4.644511,3.516366832879756,3.43
2019-02-25 02:00:00,6.121991525271274,3.3458520693817047,3.5229047406345133,4.142808,4.957307229616977,3.392
2019-02-25 03:00:00,7.057157159089921,3.9295708285508897,3.975430047279498,3.94468,5.704911828279374,3.972
2019-02-25 04:00:00,3.223853198084672,4.413710344380007,4.462897219786118,4.2362547,4.485102740321,4.666
2019-02-25 05:00:00,4.053116067333836,12.025521541934829,12.456668618099023,8.411117,9.117605431957859,12.39
2019-02-25 06:00:00,10.067128713894002,8.618065208996008,9.011904698410108,8.809727,9.958360250759236,9.15
2019-02-25 07:00:00,10.040256351690118,5.402717478763837,5.953419046035307,7.2351375,7.197501987676446,5.929
2019-02-25 08:00:00,5.649238313662894,11.120114170367795,11.496884080137725,8.397238,10.527717317569145,11.82
2019-02-25 09:00:00,7.559057283108558,12.60411361659667,13.624768098688268,11.105694,10.374076890652503,13.41
2019-02-25 10:00:00,9.613321075314479,7.738870598551338,8.020861585144013,9.046106,9.379789123410182,8.2
2019-02-25 11:00:00,9.928537915911804,1.678000521797461,2.7396307508103597,5.6416483,6.198854993548522,2.7
2019-02-25 12:00:00,4.818255103362138,3.9569043270702453,3.744815373012533,4.663616,4.8820940621023725,3.657
2019-02-25 13:00:00,3.124618249999226,5.495540958108288,5.176303885577717,4.935707,4.625627237425984,5.235
2019-02-25 14:00:00,4.276843673620818,3.4291544782947527,5.059527196327378,4.600109,2.513887054358123,3.544
2019-02-25 15:00:00,7.138518250723248,4.281253652202205,4.318227020478801,4.7586584,5.7392090923980525,4.356
2019-02-25 16:00:00,6.588542234345658,4.071977729777818,3.753641012244879,4.5779047,5.8972256297314,4.041
2019-02-25 17:00:00,3.339047112937293,4.794975346694974,5.284486113560852,5.005375,3.476723351950965,4.915
2019-02-25 18:00:00,3.719215915338332,3.966219271397305,4.232273587917028,4.7689934,3.262785480157668,4.036
2019-02-25 19:00:00,6.842596678669698,5.061955763158126,5.07656290775146,5.2200947,6.255900053913838,5.168
2019-02-25 20:00:00,7.722457448428211,4.0198137844547315,3.7646532744010193,4.886013,6.7854648031645395,4.06
2019-02-25 21:00:00,4.460595327106823,3.173491165770716,3.054233013218461,4.262481,4.406916814533581,3.208
2019-02-25 22:00:00,2.113096155790025,3.9730412446848185,3.992548725003836,4.245904,3.0871009012734234,3.964
2019-02-25 23:00:00,5.6691491659523745,3.2600699700048623,3.302087876140062,3.9607818,4.475530391538312,3.273
2019-02-26 00:00:00,6.882376205036514,3.794935616703689,3.8547665358162844,4.2245536,5.471483718464248,3.902
2019-02-26 01:00:00,5.466256820111033,3.6278112209244098,3.453456373449031,4.26863,4.995595656780955,3.628
2019-02-26 02:00:00,2.48888176807039,3.2643992425353723,3.3083584136688002,4.087777,2.814828575931718,3.286
2019-02-26 03:00:00,4.0841322949677785,3.7638474350528464,4.034098870231075,4.1413136,3.533843140915044,3.773
2019-02-26 04:00:00,6.831847026962497,5.184814563418177,5.365743112786519,4.6235886,6.29466517271445,5.415
2019-02-26 05:00:00,7.294120008558969,3.0553525212324857,3.2567867456957407,3.9702861,5.781136686415414,3.42
2019-02-26 06:00:00,2.980972237781882,3.697605367986128,3.8584699550599715,4.14823,3.6556434108775853,3.912
2019-02-26 07:00:00,3.4947256330049465,4.149299959777203,4.3170679224719635,4.0743837,3.4804434064424465,4.261
2019-02-26 08:00:00,6.41330320077231,3.1842328799296205,3.363919860102536,3.5970287,5.125772301724458,3.463
2019-02-26 09:00:00,6.684750285258403,3.6728890233951357,3.7578892513819326,3.8476799,5.877072062602153,3.959
2019-02-26 10:00:00,4.389246488375291,3.6736227865501188,3.789510118722549,4.2451696,4.5057301767297835,3.896
2019-02-26 11:00:00,2.982987296977991,6.799933801301376,6.92704353211771,5.9377303,5.362372291484827,6.912
2019-02-26 12:00:00,6.668988901578624,3.159096430665234,3.2754122073938152,4.7445555,4.658878046476085,3.241
2019-02-26 13:00:00,6.763546714670934,3.211034933312784,3.444257875449644,4.2592053,5.089735755808629,3.339
2019-02-26 14:00:00,5.138925553290595,3.725721109052305,3.285061620276349,4.022935,4.988855362860908,3.552
2019-02-26 15:00:00,2.88449642782494,2.1809235131831763,2.277763191477289,3.4384794,2.3298012984304086,2.177
2019-02-26 16:00:00,3.211648963644101,2.8863818415467195,2.8647706973509406,3.4179475,2.9009933697720305,2.817
2019-02-26 17:00:00,6.329512160991254,3.7404412698918814,3.608946103169253,3.854058,5.391352218364301,3.727
2019-02-26 18:00:00,5.8761015172587285,3.4911973635073767,3.4350619590849334,4.0627117,5.0600214238749395,3.572
2019-02-26 19:00:00,3.4592291804840176,3.4090856420660787,3.4214202697595564,4.0810366,3.7693221065094082,3.515
2019-02-26 20:00:00,3.132136706456199,3.569959308916949,3.8594490674195447,4.1737757,2.757623080357566,3.595
2019-02-26 21:00:00,6.13657121710802,3.7996275383293585,3.6315813603711495,4.2935143,5.406739521551379,3.807
2019-02-26 22:00:00,6.548683006530069,4.253415552385597,4.148962002246229,4.594924,5.931796867614054,4.323
2019-02-26 23:00:00,4.6315125514802125,3.242329055344064,3.1576488565235143,4.2397118,4.24490061300365,3.275
2019-02-27 00:00:00,2.7920121826456485,3.6718610586256952,3.5799272734002505,4.229792,3.7052297272013126,3.698
2019-02-27 01:00:00,5.068799784862928,3.68476936170786,3.7542411665906448,4.231844,4.25463276215785,3.668
2019-02-27 02:00:00,6.595643269548446,3.634666346040749,3.6184349751350124,4.269651,5.2962677354908285,3.662
2019-02-27 03:00:00,5.22367267776403,3.7225871745335755,3.5703007059825804,4.199809,4.9487989442435225,3.758
2019-02-27 04:00:00,3.088588069668095,3.8826442878782785,3.9661399213623163,4.3553653,3.64886028646497,3.993
2019-02-27 05:00:00,4.381458929003139,3.2387421654970097,3.3195683484237337,4.1411543,3.650154760301967,3.258
2019-02-27 06:00:00,6.090727163768973,4.159638797399113,4.051372523917207,4.3965635,5.466812445141043,4.193
2019-02-27 07:00:00,6.150083014580814,4.063760285110149,4.036796203410115,4.5300264,5.4560503455134315,4.131
2019-02-27 08:00:00,3.9152994475213334,3.4672842539905355,3.4089974993663597,4.349243,4.039589913829927,3.536
2019-02-27 09:00:00,3.407256755296826,5.208051642391423,5.320962524451511,5.0039387,4.322124156419873,5.271
2019-02-27 10:00:00,6.556754464515937,3.8758495572834897,3.919371359658335,4.5719104,5.393668527015937,3.967
2019-02-27 11:00:00,6.471652262855513,5.246537575359712,5.2652160848140985,5.2343187,6.555361979652388,5.48
2019-02-27 12:00:00,5.283501887146576,5.163259448210536,5.111078048333242,5.4837246,5.628691935364349,5.25
2019-02-27 13:00:00,4.131735137928899,5.204182840658644,5.395059905973753,5.647377,4.913729003895696,5.398
2019-02-27 14:00:00,5.813313999156432,3.924295356051511,4.06380196214623,5.060783,5.000918903331237,4.041
2019-02-27 15:00:00,6.593067757260748,5.740647068926823,5.660584572695264,5.628627,6.541565529477545,5.777
2019-02-27 16:00:00,6.225090847432626,5.707472115338344,5.625170342676026,5.8253503,6.463616238057626,5.802
2019-02-27 17:00:00,4.534845386493269,5.744126884231811,5.902730082974105,6.075917,5.635557209003035,5.998
2019-02-27 18:00:00,5.284594289198769,5.072217907457247,5.387726534785259,5.762567,4.955952397719277,5.25
2019-02-27 19:00:00,7.132650158014785,5.484682751733832,5.482585987120379,5.7972236,6.811706325617324,5.642
2019-02-27 20:00:00,6.5543294098777505,4.934236988189782,5.015804303936095,5.5140815,5.936794772426579,5.06
