,ARMA,ELM,ARMA+ELM,MLP,ARMA+MLP,ACTUAL
2019-02-14 05:00:00,2.3629679494816567,3.1878342599758422,3.263160632244922,3.1803572,3.199707012744596,3.201
2019-02-14 06:00:00,2.726202941145068,2.9661526779780627,2.968804633190939,2.9590838,2.96322581788457,2.976
2019-02-14 07:00:00,2.7660649955332715,3.073145188835034,3.105875157044409,3.0532765,3.0838235557139355,3.094
2019-02-14 08:00:00,2.705622747184331,4.064971767748826,4.128053933553883,3.9845326,4.028598859550053,4.027
2019-02-14 09:00:00,3.5125453078074407,1.0262116858449732,1.0244639152610784,1.1512246,1.0705313288493108,1.093
2019-02-14 10:00:00,2.293876729836581,2.2284955615410986,2.14467824279745,2.1586804,2.202624402871249,2.215
2019-02-14 11:00:00,2.554900822439304,1.3547643284230673,1.2310657738929849,1.3732138,1.3429951045895727,1.361
2019-02-14 12:00:00,2.1338371348362015,2.019620558621577,2.0421718413680985,2.0096664,2.065107734201436,2.078
2019-02-14 13:00:00,2.181538788215821,2.671692588780619,2.6964790921141684,2.6414585,2.6983387149736333,2.692
2019-02-14 14:00:00,2.6225308029014163,3.7566832353598767,3.8739693991034527,3.7930365,3.8189982024985842,3.809
2019-02-14 15:00:00,3.039903650544534,1.4038372882113654,1.242118840746481,1.2943077,1.3525452711805204,1.348
2019-02-14 16:00:00,2.0703223913363065,1.7175455039481176,1.625948984256092,1.6487988,1.6519340246370877,1.671
2019-02-14 17:00:00,2.196913242553853,3.2283776787729854,3.133135724157725,3.1967425,3.2479748728028763,3.239
2019-02-14 18:00:00,2.7598502992256835,2.3478308515924633,2.293531801451172,2.440539,2.4086678384407714,2.408
2019-02-14 19:00:00,2.778785004914479,2.1265567478688743,1.9981685810607566,2.0445597,2.0064215806133316,2.021
2019-02-14 20:00:00,2.6257043432254186,1.7945730407928473,1.7635353956554298,1.8350145,1.8688994001407018,1.859
2019-02-14 21:00:00,2.158496417531726,1.2372899716602561,1.1134583225064594,1.1522318,1.1178782363030884,1.149
2019-02-14 22:00:00,1.8543960843080862,0.8434098333112704,0.8542981174778146,0.933879,0.8782741818422659,0.893
2019-02-14 23:00:00,1.520445629706177,0.6879942447525867,0.5988580279498419,0.82849723,0.6208160368106692,0.643
2019-02-15 00:00:00,1.3033942758896906,0.13579625508995516,-0.019095526792800133,0.26014623,-0.03253082634419613,0.002
2019-02-15 01:00:00,1.1717616161189863,0.07873989924618345,-0.10022324666932403,0.2553738,-0.020156518570344728,0.003
2019-02-15 02:00:00,1.031079593870491,1.0495627268836967,0.906988281167235,1.0838687,0.9424784815047684,0.948
2019-02-15 03:00:00,1.6368736098722574,1.613009610378743,1.5493775482065184,1.5242126,1.5623883079008218,1.566
2019-02-15 04:00:00,2.0162281906352875,2.075300173925907,1.9505728392245874,1.9651299,2.0068855201946136,2.004
2019-02-15 05:00:00,2.118388312577184,3.430822798625753,3.4951717239799374,3.4073071,3.4338466103066763,3.445
2019-02-15 06:00:00,2.9773328223419564,1.6460157689334372,1.7208531012945327,1.7254719,1.7240285792541878,1.74
2019-02-15 07:00:00,2.14150368714442,0.45297568680829703,0.43787385314777305,0.47717237,0.49729048752894167,0.499
2019-02-15 08:00:00,1.3891573705928573,1.6454832327214497,1.700468535177031,1.6491141,1.6743589201228866,1.685
2019-02-15 09:00:00,1.940906995526023,1.0064574262293706,0.8391838118322839,1.0075219,0.8926143586546851,0.909
2019-02-15 10:00:00,1.6652327298168463,1.654983348072439,1.5478645792618486,1.7027317,1.626957964802198,1.636
2019-02-15 11:00:00,2.270515462539862,4.613898559212189,4.657417777699764,4.454917,4.538889428756903,4.55
2019-02-15 12:00:00,3.62666586730972,4.121836566488585,3.9832066433380824,3.9505758,3.982667721252591,3.992
2019-02-15 13:00:00,3.6107949110495627,5.114463160558974,5.070845623223386,5.0521445,5.05033911194678,5.04
2019-02-15 14:00:00,4.22963182917852,2.202898491893662,2.113005331360766,2.1175559,2.1326269387366255,2.148
2019-02-15 15:00:00,2.4578721353649087,4.818019827460378,5.121116558246111,4.9798493,4.999594909870524,4.981
2019-02-15 16:00:00,3.6054584978069,1.3877000848468615,1.2535500369994081,1.4589144,1.2861037252391512,1.291
2019-02-15 17:00:00,2.3692036160107017,4.343458928581706,4.27736622917222,4.18381,4.192563582288778,4.19
2019-02-15 18:00:00,3.33865757535515,2.2646468192339135,2.208823559642618,2.3124912,2.2454618985515613,2.278
2019-02-15 19:00:00,3.089222732822452,3.1888269872770194,3.191739859659365,3.1548033,3.1784265673561434,3.2
2019-02-15 20:00:00,3.2721535262012953,4.379506296638023,4.392117518671577,4.268765,4.320882945909547,4.333
2019-02-15 21:00:00,3.8090433154643435,7.2046605228369405,7.650694746615782,7.338163,7.575313476139392,7.6
2019-02-15 22:00:00,5.313412478507448,4.8068886047229995,5.00964757657505,4.75659,4.985645583213259,5.015
2019-02-15 23:00:00,4.275617535255417,4.015795071426913,4.161905366809252,4.0489354,4.115142758033738,4.144
2019-02-16 00:00:00,3.755786746522694,3.9331211067558267,4.0352045855392795,3.8708503,3.990241378328114,4.012
2019-02-16 01:00:00,3.407666243894451,1.9745571658656509,1.9657916451188098,2.0494678,2.004244841916912,2.031
2019-02-16 02:00:00,2.5669236731135907,0.6911097177860455,0.511916242141377,0.69226784,0.5263705801570477,0.548
2019-02-16 03:00:00,2.163840932600632,0.6430788840597803,0.508746186346162,0.7260476,0.5414621064592744,0.572
2019-02-16 04:00:00,1.6469676916718563,0.8292484553470608,0.7568060653283486,0.97809464,0.846901697409161,0.865
