,ARMA,ELM,ARMA+ELM,MLP,ARMA+MLP,ACTUAL
2019-02-03 23:00:00,1.6606236549977706,1.980490622350637,1.8933023209551239,1.979563,1.882834539092009,1.921
2019-02-04 00:00:00,2.0327735205138033,1.2700232444377333,1.2568892871266417,1.4736319,1.3394160528624361,1.378
2019-02-04 01:00:00,2.0283053650370766,2.4114885514852853,2.3797220891806834,2.5733838,2.387104345749967,2.417
2019-02-04 02:00:00,2.8040369477255815,5.469389944699884,5.523649145950322,5.2521906,5.403807016847896,5.39
2019-02-04 03:00:00,4.318340352799802,5.64772022515486,5.949781698090995,5.7551856,5.85708766343823,5.862
2019-02-04 04:00:00,4.926609687912199,5.062082033484166,5.11474076052545,5.144625,5.093101196396086,5.116
2019-02-04 05:00:00,4.699263268184798,2.3397322738516575,1.9998959187089982,2.3672678,2.1417638594628743,2.162
2019-02-04 06:00:00,2.9642230953787156,2.1095957404507475,2.241218085247698,2.0101988,2.1504101242636033,2.194
2019-02-04 07:00:00,2.377555332532113,0.40637586178531016,0.08102187273760686,0.29584697,0.1639260867740564,0.204
2019-02-04 08:00:00,1.3606563350148042,0.3285961196797226,0.23095572002203357,0.27106553,0.17983634676407179,0.208
2019-02-04 09:00:00,1.208604790712209,0.2370091514110695,-0.04555871588978788,0.17151324,-0.031178019498972587,0.0
2019-02-04 10:00:00,1.3872568296130912,2.5265298332426136,2.6707936255260423,2.5299246,2.6188771413501515,2.648
2019-02-04 11:00:00,2.497637522761543,3.099772742689915,3.025836700302079,3.160693,2.9966528540298536,3.022
2019-02-04 12:00:00,3.1117829907079226,3.379712925809554,3.2387702286154765,3.4298463,3.2501730549474246,3.276
2019-02-04 13:00:00,3.0796507220295526,5.1151465732766095,5.114920949230177,5.0213175,4.985697112563,4.995
2019-02-04 14:00:00,3.7848914040507724,4.073540972043363,3.8524370864646853,3.9029756,3.818082131284659,3.853
2019-02-04 15:00:00,3.392122922039724,4.061182883279014,4.022062604872149,3.9677908,4.002347169018484,4.015
2019-02-04 16:00:00,3.574422163787499,3.262691455573637,3.229189044085492,3.3297195,3.2600195835262684,3.306
2019-02-04 17:00:00,3.494711942245514,3.722470453705839,3.673434123544496,3.6234083,3.7170048423309634,3.735
2019-02-04 18:00:00,3.8178119764861536,2.0152172389552683,2.0343533201321757,2.1365588,2.129507790618844,2.161
2019-02-04 19:00:00,3.2279647807086302,1.3870375065482405,1.4945825098670804,1.3576881,1.4088109950030638,1.447
2019-02-04 20:00:00,2.453307423326896,1.9158687825520857,2.005182899379771,1.9253789,2.0175736281608803,2.065
2019-02-04 21:00:00,2.265357187146862,0.7583068701228853,0.13774757658789083,0.45853972,0.2881793287942007,0.304
2019-02-04 22:00:00,1.150553647503166,0.5196525676193005,0.06189076020257356,0.32670388,0.042551223263053606,0.063
2019-02-04 23:00:00,0.7366667576940209,0.992743743960478,0.5973336969726937,0.8827272,0.6353622265966088,0.673
2019-02-05 00:00:00,1.090544348396086,2.287193838590284,2.3348382886935495,2.303037,2.319555884040617,2.323
2019-02-05 01:00:00,2.1696202278007743,4.4867738227975815,4.556335420746738,4.4164724,4.493316364275383,4.461
2019-02-05 02:00:00,3.8592617141995937,6.657089341376141,6.8422686270498465,6.691074,6.821289740780404,6.767
2019-02-05 03:00:00,5.390614890360977,3.196094107006842,3.1326944348675574,3.3436723,3.054061555171158,3.05
2019-02-05 04:00:00,4.124685349919598,2.4697418001288094,2.619226492801668,2.5331125,2.517017665364544,2.545
2019-02-05 05:00:00,3.140345785489023,1.0184982981106987,0.9213985235062512,0.944872,0.8744771217011813,0.874
2019-02-05 06:00:00,1.7511987828617686,0.7032176793205386,0.2713129257102762,0.22594681,0.22253681653791602,0.227
2019-02-05 07:00:00,1.0506863677616167,0.551560890736937,0.3727721901603813,0.7098907,0.39019728542519094,0.43
2019-02-05 08:00:00,1.2136954036896355,1.144001015478634,1.1753953048757118,1.3725942,1.2511452404205925,1.278
2019-02-05 09:00:00,1.786944323544029,1.3181127060788667,0.9565244530367476,1.571473,1.0206059751553571,1.035
2019-02-05 10:00:00,2.3041349843891066,1.670673375067649,1.3786100865732829,1.7620926,1.4479786352069777,1.479
2019-02-05 11:00:00,2.377537185204948,1.902112591607921,1.4799546056900512,1.7771513,1.5368115248808514,1.566
2019-02-05 12:00:00,2.3394118287147565,3.693277387990727,3.774460470791432,3.6760452,3.8125358559669538,3.787
2019-02-05 13:00:00,3.078684850241111,2.2021374781448695,1.8513205132169865,2.0877512,1.955614848638938,1.98
2019-02-05 14:00:00,2.3404175306828394,1.7691104554730561,1.7707654953048806,1.8027543,1.8067080046208277,1.839
2019-02-05 15:00:00,2.221962761195293,2.3875040371125738,2.3909176024624728,2.3864048,2.4462087862807422,2.449
2019-02-05 16:00:00,2.714666409621796,2.2152483464739516,2.1256999075536442,2.088055,2.1707692576747744,2.204
2019-02-05 17:00:00,2.8585768237639675,2.7343873063228976,2.8087582556686526,2.7043145,2.7816205516387233,2.814
2019-02-05 18:00:00,3.546097303063485,3.7444719753960243,3.755266346074576,3.7511408,3.7515049225398034,3.807
2019-02-05 19:00:00,3.8553840271129847,4.6207779499687485,4.6134541874319694,4.401255,4.508475934614205,4.557
2019-02-05 20:00:00,4.239894324799659,2.9201550666286673,2.350287423605096,2.6681147,2.493230515977027,2.493
2019-02-05 21:00:00,3.0035890377118637,1.3778611130046698,0.8476518007053828,1.2723913,0.8608416355207016,0.875
2019-02-05 22:00:00,1.7390264317681434,0.2805561538782312,0.11312073210828721,0.28952223,-0.005184288294112438,0.0
