,ARMA,ELM,ARMA+ELM,MLP,ARMA+MLP,ESN,ARMA+ESN,RBF,ARMA+RBF,ACTUAL
2019-02-17 07:00:00,0.8702817020287679,0.41897513568136596,0.9448077458832378,0.52400357,0.9894082603326009,0.44700365247180446,-0.017399564263613998,0.9018579,0.9590780792107747,0.743
2019-02-17 08:00:00,1.1676388326697702,0.9764299969082489,1.5031134551927718,0.84422266,1.3570910039954538,0.8531124635907167,1.241401339775742,1.3280749,1.6160610261969919,1.137
2019-02-17 09:00:00,1.55371777107966,1.3297597435984605,1.8537042375777841,1.114303,1.702732959296823,1.1722027864793807,1.5350567580452035,1.8022594,1.9595636515880828,3.104
2019-02-17 10:00:00,2.781126766602944,2.4642764590396173,2.9149384986138562,2.3467133,2.946360855500649,2.6050085656526036,3.800889493709852,1.9303031,3.0626745514082416,0.426
2019-02-17 11:00:00,1.6259650033986077,1.2316491478714782,1.2215257349124653,1.0310054,1.7275744718586907,0.996402987420104,-0.2881463028608191,1.9756385,1.9046503347432122,2.048
2019-02-17 12:00:00,2.3986997929820095,2.230830017297123,2.3970766713664253,1.8082414,2.4948001233347927,1.9669204337509603,2.944828501093766,2.1229274,2.5859699574717556,1.039
2019-02-17 13:00:00,1.662181411181576,1.3404371361664593,1.3557832074315928,1.1403177,1.775749240313656,1.2715468212457792,0.6062761928514631,1.6979569,1.8954913953887293,1.433
2019-02-17 14:00:00,1.8735938367134541,1.6682443325563483,1.9563817591792168,1.425075,2.1161179837471455,1.5465636019388564,2.6266997134190118,2.0068555,2.4046283063179463,0.761
2019-02-17 15:00:00,1.2999898256005742,1.0406312617655125,1.1642223424935998,0.98348063,1.4247082532586552,1.0386117809404614,0.614286093664387,1.1396065,1.334162122124622,0.831
2019-02-17 16:00:00,1.3556018674648818,0.9712397628056422,1.711005508391541,0.9771668,1.5407586896694716,0.999735474658284,1.6759253197490427,0.9401875,1.8917218053616103,1.073
2019-02-17 17:00:00,1.2124145480395807,1.0840117597604682,1.2962133363906485,1.0874314,1.3714056464435114,1.2277605064820825,1.1519755135831957,0.970668,1.4743676635028375,0.601
2019-02-17 18:00:00,1.0737457878865504,0.8374698814721256,1.5480857049516956,0.8583147,1.2587459690846705,0.8304022560536809,0.8751381565827754,0.70908314,1.6076439030446315,1.521
2019-02-17 19:00:00,1.1687498747356146,1.543656068202404,1.4511597257085143,1.3654038,1.3349531351573676,1.4960303176925773,1.8254782248902535,1.6680645,1.5624139963634223,0.72
2019-02-17 20:00:00,1.0799824032875902,0.979697040315054,1.2539588464773952,0.9545096,1.2691143784615404,0.9786199395072986,0.47271236224836355,0.9697562,1.4900809559914476,0.889
2019-02-17 21:00:00,0.8171830081568572,1.1023055079691624,1.1271543752345503,1.030906,0.9210562610255095,1.0713191320962554,0.806701141525352,1.1382797,1.2275059127436492,0.749
2019-02-17 22:00:00,0.963995977224422,0.8764096956484014,1.1100774974017704,0.9028732,1.0911639173641925,0.9516199834081616,1.0081523782297444,0.93185526,1.0487587888851886,2.313
2019-02-17 23:00:00,1.5021378050299288,2.2523493832961234,1.2828163862423745,1.8365122,1.693260336920798,2.0182296719166213,2.6017333119723753,2.0244837,1.868018532797873,1.46
2019-02-18 00:00:00,1.3902956793155685,1.664447862438125,1.6003299705530603,1.5217501,1.5039662668552414,1.6362920355613,0.9503919290229499,1.6959773,1.8714432070102707,0.847
2019-02-18 01:00:00,0.9587218415878496,1.1490925535396193,1.141272734295747,1.146774,1.0081898820541582,1.1765892569649334,0.36321367410433214,1.4649134,1.2295658242843828,0.818
2019-02-18 02:00:00,0.9806649002367163,0.9786517045974154,0.5857125095197131,0.96013594,1.0346693310075903,1.043978996886013,1.1979069189460065,0.96200436,1.1082693847948217,0.762
2019-02-18 03:00:00,0.7912401475281758,0.835023716531711,0.9222975023468372,0.89430887,0.9300774850220723,0.9229960553238253,0.6032868553102151,1.0246027,1.0108114995331807,0.708
2019-02-18 04:00:00,0.7917214302043833,0.8708420152062819,1.1587458020000037,0.8835397,0.9346993831615367,0.9368672122806186,0.8922053297230519,0.7580506,1.247453775785438,0.31
2019-02-18 05:00:00,0.5477170194490206,0.5950880498654321,0.6467706688326533,0.64254093,0.6925317491395724,0.5787913350415216,0.3343582196233923,0.63894284,0.8431872571809542,0.813
2019-02-18 06:00:00,0.9110115535536338,0.932946734771272,1.1090804759949235,0.89724004,1.0517736442366172,0.9032745631883461,1.3166075651523999,1.1163396,1.1989766128340293,0.541
2019-02-18 07:00:00,0.9229675480111061,0.7695259634567453,1.0684756346365178,0.76975054,1.0593157955391823,0.748804458486852,0.536781973363091,0.9882498,1.19087635958032,0.321
2019-02-18 08:00:00,0.781487838050043,0.6569199198406538,0.8982429436020891,0.6514819,0.916291133185541,0.5862040495808432,0.6457100031651275,1.0027293,1.060589925070917,1.266
2019-02-18 09:00:00,1.3343175253137558,1.2731881186950207,1.7073027461220025,1.1619191,1.4958058199151962,1.2225411761393667,1.8716129810508162,1.7897968,1.5020750364526718,0.255
2019-02-18 10:00:00,0.8393311175395135,0.6630909291210584,0.8984984997202055,0.65387833,0.9890274676371698,0.6024517741119307,0.04008714949199432,0.9889302,1.101841894059289,0.575
2019-02-18 11:00:00,1.162570066350287,0.8603343488475315,1.3597881183654008,0.7911851,1.2957401942189393,0.7892637355344361,1.4758689107740046,1.3146964,1.512508458989447,1.189
2019-02-18 12:00:00,1.464319828217012,1.1275210676232703,1.6242979875940784,1.1251193,1.6118129522251907,1.1554245138262302,1.3886495674166537,1.6958511,1.6238430768894974,1.675
