,ARMA,ELM,ARMA+ELM,MLP,ARMA+MLP,ESN,ARMA+ESN,RBF,ARMA+RBF,ACTUAL
2019-02-17 03:54:00,0.33999921738459404,0.32390902921678694,0.21691832824796098,0.30901602,0.08960296570612725,0.287138044124726,0.09779101652687494,0.4335562,0.11126043259455498,0.448
2019-02-17 03:55:00,0.3960802023545924,0.40105187762738564,0.3124812840212632,0.35861376,0.1478201811448756,0.3608115422665553,0.17279558101715664,0.4654999,0.1608488028184596,0.383
2019-02-17 03:56:00,0.38096281573400903,0.3788185284007535,0.28819068125774594,0.35774845,0.1297087340079348,0.35675288736893984,0.15368386476860785,0.41381344,0.13250800654516626,0.385
2019-02-17 03:57:00,0.38950574159098794,0.392134103593777,0.2936786121206989,0.39179152,0.13831245660258462,0.3681439451284394,0.1721460140440687,0.3775144,0.13824450730754068,0.455
2019-02-17 03:58:00,0.43053885991119456,0.45008916016410955,0.372408074753654,0.44553706,0.18285175854705882,0.42837885478157306,0.21840447802322593,0.373787,0.17434140736602854,0.439
2019-02-17 03:59:00,0.42799624506036493,0.4451039121873255,0.40896589538597117,0.44143024,0.18143495622674677,0.4320398006645398,0.22766731072251445,0.359686,0.15529164377252314,0.558
2019-02-17 04:00:00,0.49810755856815114,0.5314202992447303,0.5179646675816716,0.49946812,0.2577256024676873,0.5079426148417376,0.313753547033951,0.43202695,0.22451890118900075,0.279
2019-02-17 04:01:00,0.3629110188815381,0.3543050177203914,0.32413932906233667,0.3722821,0.11196115926239747,0.36345010067478917,0.16248494742688058,0.31172013,0.06694510892365235,0.167
2019-02-17 04:02:00,0.2942060089747389,0.25299644904626195,0.17317196584496863,0.33187255,0.03864274984998306,0.285049646720374,0.08417063097493149,0.27190828,0.011914596621223295,0.294
2019-02-17 04:03:00,0.3411612231649912,0.32263312154259205,0.2632855093762825,0.37445977,0.0916645247854746,0.3381622242342234,0.14495911325282562,0.316609,0.0689282138266123,0.331
2019-02-17 04:04:00,0.3526687706202578,0.33190957065180227,0.314490823335416,0.37048995,0.10570789224806543,0.35552101800755936,0.14609925768478682,0.3265221,0.0806336487025332,0.264
2019-02-17 04:05:00,0.3184627920295029,0.2796540580985305,0.2814006480865594,0.3033342,0.0694393545295029,0.3031728124500276,0.11422853639585218,0.32790434,0.03560060559761813,0.315
2019-02-17 04:06:00,0.34586340087027945,0.31423360665057004,0.2618922102303458,0.33008224,0.09756189482779898,0.3190074936964071,0.14034461769835294,0.3581556,0.08345204489798941,0.258
2019-02-17 04:07:00,0.3160461379888071,0.28126036748475686,0.18864642821052469,0.31590456,0.06251420515799655,0.2909648393957583,0.09732259895816053,0.30476376,0.06350769537711276,0.179
2019-02-17 04:08:00,0.2690652600624883,0.22029953253732984,0.12214309186032057,0.2807797,0.01073229230430961,0.2364499638866928,0.04341268893907646,0.2768636,0.008795618186267617,0.37
2019-02-17 04:09:00,0.3606066008764832,0.34894211009395243,0.2818074250420477,0.3638117,0.1123894950110047,0.336494067397727,0.15716265860419054,0.36365855,0.10055082046571662,0.376
2019-02-17 04:10:00,0.3690591187628194,0.35984953006468845,0.3253867747815222,0.35971877,0.12242701961120805,0.354860053255287,0.14732534308261402,0.36430812,0.10936907245239458,0.407
2019-02-17 04:11:00,0.3950214114214192,0.39305130069304023,0.3392655483168807,0.3784496,0.14741060400259598,0.3779920090174965,0.18599969912983716,0.39559406,0.13812658453238114,0.546
2019-02-17 04:12:00,0.4818614166187345,0.5033227629666128,0.44468247876177003,0.45753708,0.2382722537921964,0.46812056026022986,0.282038104438862,0.46977878,0.23266226462593664,0.642
2019-02-17 04:13:00,0.5496154314726418,0.5954357210541263,0.5230676456028327,0.5347136,0.3073354250639504,0.5536702215652067,0.35840388691750036,0.4907829,0.3073375708311623,0.538
2019-02-17 04:14:00,0.5129139299329943,0.5457938029051365,0.4801431614231966,0.50265837,0.2644302720960803,0.5190273197954315,0.30910291601378903,0.44706723,0.24923204135267207,0.485
2019-02-17 04:15:00,0.49360261885840506,0.515249803485746,0.44242825581425826,0.503739,0.24477468459326834,0.50133847523089,0.29380410036101035,0.40893734,0.21857224433142752,0.58
2019-02-17 04:16:00,0.5457593425164518,0.5836459514078564,0.5287566797292491,0.56682986,0.30261196931698886,0.567783837317018,0.3592342183808708,0.4252843,0.28033532937863437,0.381
2019-02-17 04:17:00,0.44539638063745546,0.45038253505204245,0.4167312431767507,0.4653508,0.19475098154382753,0.4624042314473821,0.24250283529435457,0.32558373,0.15329571268396425,0.331
2019-02-17 04:18:00,0.412043606217813,0.38999366992577206,0.36534887277826344,0.42874405,0.16265944140763233,0.4148925367666719,0.22032626715774484,0.31445497,0.11476400988907764,0.589
2019-02-17 04:19:00,0.5384633669702432,0.5596412313858358,0.5431030741537803,0.5413493,0.3002729544488809,0.5505385637146221,0.36121309689272163,0.4359048,0.27044440601748443,0.764
2019-02-17 04:20:00,0.6411409546686322,0.6914106830217285,0.6883677905745138,0.6192874,0.4054844548059613,0.6718064225409904,0.46872346299375245,0.5489762,0.38730623024236266,0.692
2019-02-17 04:21:00,0.6321927911781868,0.6684241448137045,0.651950730263509,0.57758033,0.389113605692347,0.6460553636595008,0.44634268156290746,0.5685448,0.3645223981880745,0.69
2019-02-17 04:22:00,0.6515745097492212,0.6806971627271667,0.6058407538086317,0.616906,0.4064210826251977,0.6560911550332641,0.46844207632346935,0.57126963,0.39361109078864986,0.456
2019-02-17 04:23:00,0.5333799511428277,0.547303953777362,0.4168888480175612,0.5437562,0.27765480580286184,0.5483231995182932,0.3199921357777673,0.39415014,0.26431933941797414,0.999
2019-02-17 04:24:00,0.8147326328507705,0.9186514960640492,0.8177173331168694,0.83984464,0.5788868286362929,0.8524519695216559,0.6418084598976284,0.6891944,0.5492111065141005,0.893
2019-02-17 04:25:00,0.7860940527066598,0.8462233369782838,0.9208902135897552,0.75015825,0.5500312875851998,0.832515381859391,0.6409100979350422,0.662826,0.4955705236539254,0.62
2019-02-17 04:26:00,0.663760151814877,0.7071086200664816,0.6642924607503882,0.64180934,0.41727754111236237,0.6871220241345585,0.4817075664346473,0.55096954,0.36093684668487214,0.911
2019-02-17 04:27:00,0.821472592012285,0.883165263588766,0.8329433742519465,0.80426437,0.5852341123980271,0.8490181487328728,0.6721718105314665,0.72677326,0.5582236715716111,0.757
2019-02-17 04:28:00,0.7501297639201554,0.7980277851148315,0.7179035516604984,0.75729585,0.5035617993663224,0.7971153997765923,0.5484971294733243,0.5352587,0.47900134785875403,0.934
2019-02-17 04:29:00,0.8471950001097532,0.9151240347549277,0.8869900556562977,0.83518565,0.6068902916289183,0.887348588061853,0.6979752317126953,0.64981294,0.5640705532408568,0.969
